date,ticker,Open,High,Low,Close,Volume
2025-04-23 00:00:00+02:00,TTE.PA,50.16272950404469,50.849368810593,49.342581445371714,49.580997467041016,5575627
2025-04-24 00:00:00+02:00,TTE.PA,49.6954302961838,50.07689370324259,49.466549341597045,49.73357772827149,4292524
2025-04-25 00:00:00+02:00,TTE.PA,50.12458154074819,50.50604496096083,49.88616553888798,50.315311431884766,3833980
2025-04-28 00:00:00+02:00,TTE.PA,50.54419419202951,50.63955914098956,50.26763074692988,50.467899322509766,3514494
2025-04-29 00:00:00+02:00,TTE.PA,50.42021449173974,50.50604439696855,49.64774898261993,49.92430877685547,4380916
2025-04-30 00:00:00+02:00,TTE.PA,48.818064172796845,48.86575028834745,47.75950007325461,48.78945541381836,8343588
2025-05-02 00:00:00+02:00,TTE.PA,49.16137998954517,49.48562590506906,47.77856641928329,48.50335311889648,6583901
2025-05-05 00:00:00+02:00,TTE.PA,48.0742059703388,48.66547667938539,47.79764251493612,48.16957092285156,4154663
2025-05-06 00:00:00+02:00,TTE.PA,48.81806551448221,48.95158154857759,48.2840159298605,48.694091796875,4755325
2025-05-07 00:00:00+02:00,TTE.PA,48.4175226610166,48.86574591390056,48.1409592225163,48.3984489440918,4937583
2025-05-08 00:00:00+02:00,TTE.PA,48.29354910624906,48.77991983111468,48.20771919232806,48.68455123901367,4386078
2025-05-09 00:00:00+02:00,TTE.PA,48.96111172875885,49.714507189919686,48.91342925457112,49.485626220703125,4726746
2025-05-12 00:00:00+02:00,TTE.PA,50.410681894050185,51.17361240084713,50.410681894050185,50.6109504699707,5383409
2025-05-13 00:00:00+02:00,TTE.PA,50.36299895748777,50.93519592285156,50.21041285752812,50.93519592285156,3365576
2025-05-14 00:00:00+02:00,TTE.PA,51.154542069419286,51.23083694411885,50.23902540066374,50.64910125732422,3576861
2025-05-15 00:00:00+02:00,TTE.PA,49.98152934239504,50.41067886352539,49.67635715802222,50.41067886352539,4318680
2025-05-16 00:00:00+02:00,TTE.PA,50.63002597194277,50.98288066165977,50.52512234144697,50.7635383605957,4087450
2025-05-19 00:00:00+02:00,TTE.PA,50.80168456332219,50.954270666355065,50.153192715947554,50.42975616455078,2938432
2025-05-20 00:00:00+02:00,TTE.PA,50.35346523190483,50.68724985947604,49.95292804434731,50.5537338256836,3317478
2025-05-21 00:00:00+02:00,TTE.PA,50.54419420133932,50.66817154536192,49.82894617018829,49.89570236206055,3883869
2025-05-22 00:00:00+02:00,TTE.PA,49.5333079113317,49.63821153564902,48.9229635203286,49.11369705200195,4031046
2025-05-23 00:00:00+02:00,TTE.PA,49.189992940300286,49.42840895035307,48.09327783888166,48.60825729370117,4329478
2025-05-26 00:00:00+02:00,TTE.PA,49.15184851418159,49.39979957912018,48.97065000716893,49.3807258605957,3231032
2025-05-27 00:00:00+02:00,TTE.PA,49.1613790640796,49.73357965372983,49.12323163051502,49.1518440246582,3545596
2025-05-28 00:00:00+02:00,TTE.PA,49.237672602437485,49.58099221937459,49.18045145363484,49.24720764160156,3519018
2025-05-29 00:00:00+02:00,TTE.PA,49.590532130606746,49.809874432323966,48.999261419980336,49.027870178222656,2314490
2025-05-30 00:00:00+02:00,TTE.PA,49.46655352109926,49.76219068784861,49.11369883932334,49.26628494262695,17461578
2025-06-02 00:00:00+02:00,TTE.PA,49.323504707218135,50.57280225599465,49.29489231257058,50.23902130126953,4504120
2025-06-03 00:00:00+02:00,TTE.PA,50.26763129180681,50.65863340748471,49.91477661130227,50.57280349731445,3476848
2025-06-04 00:00:00+02:00,TTE.PA,50.5728016990644,50.82075638093495,49.78126245603036,49.84801864624024,3574716
2025-06-05 00:00:00+02:00,TTE.PA,49.323509114809895,50.08643967802886,49.29489671760551,49.466556549072266,3172308
2025-06-06 00:00:00+02:00,TTE.PA,49.695434016659696,49.87662887573242,49.45701800517155,49.87662887573242,2356812
2025-06-09 00:00:00+02:00,TTE.PA,49.695435658738994,50.01014291257356,49.55238459194344,49.90524291992188,2556650
2025-06-10 00:00:00+02:00,TTE.PA,50.13411577655653,51.10685348510742,50.10550702093249,51.10685348510742,5402233
2025-06-11 00:00:00+02:00,TTE.PA,50.610948228645015,51.39295241822297,50.610948228645015,51.06870651245117,4730057
2025-06-12 00:00:00+02:00,TTE.PA,51.61229699354617,52.30847130845098,51.50739336673565,52.20357131958008,6791951
2025-06-13 00:00:00+02:00,TTE.PA,53.63407040627769,53.92970394801275,51.9079370813614,52.26079177856445,10239492
2025-06-16 00:00:00+02:00,TTE.PA,52.78530221732389,52.842523368361526,51.73627324721064,51.9937629699707,6090167
2025-06-17 00:00:00+02:00,TTE.PA,52.10820616037117,53.02372282886047,52.060523682667736,52.93789291381836,5775155
2025-06-18 00:00:00+02:00,TTE.PA,53.22399320810743,53.22399320810743,51.9746919631872,52.0700569152832,6146912
2025-06-19 00:00:00+02:00,TTE.PA,52.7869309539127,53.40692733033544,52.60286698902664,53.18411636352539,6466886
2025-06-20 00:00:00+02:00,TTE.PA,52.941932367542194,53.22286569728161,52.52537159098195,52.95161819458008,14571926
2025-06-23 00:00:00+02:00,TTE.PA,53.368177281196026,53.44567498145527,52.583492279052734,52.583492279052734,4563167
2025-06-24 00:00:00+02:00,TTE.PA,49.69663197313396,51.41131155695378,49.66757079737311,50.85912704467773,8458818
2025-06-25 00:00:00+02:00,TTE.PA,50.73319094903358,51.06256450289554,50.57819184694972,50.64600372314453,3754776
2025-06-26 00:00:00+02:00,TTE.PA,50.92693860767214,51.04318700547617,50.31662805212859,50.86881256103516,3882582
2025-06-27 00:00:00+02:00,TTE.PA,50.92693841637041,51.1691247332432,50.713813274972,50.87850189208984,3582802
2025-06-30 00:00:00+02:00,TTE.PA,50.96568843100108,51.04318612971747,50.47162628173828,50.47162628173828,4457375
2025-07-01 00:00:00+02:00,TTE.PA,50.67506677920859,50.80100100450251,50.32631788815167,50.71381378173828,2969537
2025-07-02 00:00:00+02:00,TTE.PA,51.159439630858,52.11849538978875,51.043187536374894,51.71162414550781,3997576
2025-07-03 00:00:00+02:00,TTE.PA,52.273490823429015,52.29286617115163,51.54693191344465,51.70193099975586,3065613
2025-07-04 00:00:00+02:00,TTE.PA,51.35318486825125,51.58568535784265,51.25631181994561,51.31443786621094,2363900
2025-07-07 00:00:00+02:00,TTE.PA,51.05287609564922,51.072251444364255,50.17131805419922,50.17131805419922,4406998
2025-07-08 00:00:00+02:00,TTE.PA,50.11319162575626,51.2466254963853,50.04537975350587,51.1884994506836,3873274
2025-07-09 00:00:00+02:00,TTE.PA,51.65349679093027,51.97318449946263,51.59537074515987,51.61474609375,4035056
2025-07-10 00:00:00+02:00,TTE.PA,51.84724857931724,52.05068420414828,51.22725218242071,51.82787322998047,3360898
2025-07-11 00:00:00+02:00,TTE.PA,51.87630781291645,52.33161926660491,51.760059416719145,52.18630599975586,3334788
2025-07-14 00:00:00+02:00,TTE.PA,52.14756127369836,52.62224440124308,51.64381327423352,51.6728744506836,2467590
2025-07-15 00:00:00+02:00,TTE.PA,51.41131295599168,52.09912123449543,51.38225177943999,51.80849838256836,2302808
2025-07-16 00:00:00+02:00,TTE.PA,51.85693354258339,52.31224500573929,51.4306869506836,51.4306869506836,2878525
2025-07-17 00:00:00+02:00,TTE.PA,51.25631181994561,51.53724883368983,51.03350085246672,51.31443786621094,3621272
2025-07-18 00:00:00+02:00,TTE.PA,51.93443726852256,51.973187968289146,51.44037508517389,51.48881530761719,3594761
2025-07-21 00:00:00+02:00,TTE.PA,51.517872481197855,51.5759985263307,50.9850633349579,51.2078742980957,2781588
2025-07-22 00:00:00+02:00,TTE.PA,51.0044401819625,51.41131142343769,50.96568948406868,51.149749755859375,2441474
2025-07-23 00:00:00+02:00,TTE.PA,51.50818582803642,52.12818592424163,51.469438824593,51.6728744506836,4434714
2025-07-24 00:00:00+02:00,TTE.PA,51.304745156988176,51.31443467849876,49.38663009502679,49.85162734985352,5701735
2025-07-25 00:00:00+02:00,TTE.PA,49.66757051705708,49.977568708323176,49.0863211368307,49.7256965637207,4116009
2025-07-28 00:00:00+02:00,TTE.PA,50.24881908599042,50.917255726844125,50.1325706814607,50.76225662231445,4044560
2025-07-29 00:00:00+02:00,TTE.PA,50.839750884462056,51.4113107366153,50.713812965724586,50.88818740844727,3576245
2025-07-30 00:00:00+02:00,TTE.PA,51.28537142514956,51.479121211298754,50.65568923950195,50.65568923950195,3258071
2025-07-31 00:00:00+02:00,TTE.PA,50.50069328054917,50.89787870381775,50.21007043104266,50.39413070678711,4546124
2025-08-01 00:00:00+02:00,TTE.PA,50.52006637883476,50.558813380364455,49.39632203413677,49.473819732666016,4359603
2025-08-04 00:00:00+02:00,TTE.PA,49.745065596287006,50.08412864075612,49.551319508555785,49.96788024902344,2993060
2025-08-05 00:00:00+02:00,TTE.PA,49.99694460357513,50.65569169108183,49.880696204447474,50.27788162231445,2507962
2025-08-06 00:00:00+02:00,TTE.PA,50.64600190117822,51.46943760394545,50.597565376420135,50.85912704467773,3229791
