date,ticker,Open,High,Low,Close,Volume
2025-04-23 00:00:00+02:00,SAF.PA,214.57962549617147,218.43611964246165,214.18409305143243,216.95285034179688,787226
2025-04-24 00:00:00+02:00,SAF.PA,216.95284220515933,218.7327683169215,213.29411441845625,218.4361114501953,602860
2025-04-25 00:00:00+02:00,SAF.PA,228.22569759764608,230.1044992732213,222.9848099123637,227.53350830078125,845271
2025-04-28 00:00:00+02:00,SAF.PA,229.21454637850653,232.08219425051576,226.9401971583293,228.7201232910156,639494
2025-04-29 00:00:00+02:00,SAF.PA,231.48889736517407,232.77438533158383,227.8301544189453,227.8301544189453,598764
2025-04-30 00:00:00+02:00,SAF.PA,228.1268043956688,231.6866565806004,227.7312719700518,230.40115356445312,874068
2025-05-02 00:00:00+02:00,SAF.PA,238.311924012862,240.6851487559753,233.7632256518673,240.5862731933593,876664
2025-05-05 00:00:00+02:00,SAF.PA,239.3007715531028,241.0806976650184,238.70745781959923,240.6851501464844,328548
2025-05-06 00:00:00+02:00,SAF.PA,239.4985437985672,241.0807037353516,236.0375821393723,241.0807037353516,469433
2025-05-07 00:00:00+02:00,SAF.PA,241.57512562715183,241.57512562715183,238.7074626420775,239.9929656982422,524042
2025-05-08 00:00:00+02:00,SAF.PA,242.267319777812,247.7059738952731,241.5751304533088,247.4093170166016,689987
2025-05-09 00:00:00+02:00,SAF.PA,247.11266089906664,247.50820843471223,245.4316253662109,245.4316253662109,476403
2025-05-12 00:00:00+02:00,SAF.PA,243.058401286252,247.8048661090524,239.0041257923069,247.5082092285156,687487
2025-05-13 00:00:00+02:00,SAF.PA,247.2115412722943,248.793701171875,246.2226951072052,248.793701171875,496532
2025-05-14 00:00:00+02:00,SAF.PA,249.18923950195312,250.67250878470284,247.80486087349155,249.18923950195312,508434
2025-05-15 00:00:00+02:00,SAF.PA,249.68365567374624,251.8591142104124,249.09034194165773,251.7602386474609,491552
2025-05-16 00:00:00+02:00,SAF.PA,252.0568875170831,254.9245354294767,250.9691657624421,253.24351501464844,661186
2025-05-19 00:00:00+02:00,SAF.PA,252.1557770975417,256.2100524902344,250.57361716658951,256.2100524902344,522214
2025-05-20 00:00:00+02:00,SAF.PA,256.70446125112767,259.57210899121185,256.01225688960886,258.28662109375,492381
2025-05-21 00:00:00+02:00,SAF.PA,257.7922045789517,258.78105073356653,256.30893534702955,256.7044677734375,521648
2025-05-22 00:00:00+02:00,SAF.PA,256.5067013322614,258.6821750693251,254.4301182518263,257.6933288574219,454187
2025-05-23 00:00:00+02:00,SAF.PA,257.8910697598887,260.2643247160345,248.0026231218441,251.9580078125,737529
2025-05-26 00:00:00+02:00,SAF.PA,257.8910709744964,258.8799171518176,255.715627490704,257.1000061035156,397936
2025-05-27 00:00:00+02:00,SAF.PA,255.5,259.70001220703125,255.5,259.20001220703125,572871
2025-05-28 00:00:00+02:00,SAF.PA,258.20001220703125,263.29998779296875,258.20001220703125,259.5,623134
2025-05-29 00:00:00+02:00,SAF.PA,261.0,262.20001220703125,258.70001220703125,259.6000061035156,300636
2025-05-30 00:00:00+02:00,SAF.PA,259.3999938964844,263.1000061035156,259.29998779296875,261.3999938964844,704693
2025-06-02 00:00:00+02:00,SAF.PA,259.6000061035156,262.29998779296875,257.79998779296875,261.79998779296875,432689
2025-06-03 00:00:00+02:00,SAF.PA,262.29998779296875,265.0,261.70001220703125,265.0,644974
2025-06-04 00:00:00+02:00,SAF.PA,265.0,268.20001220703125,263.79998779296875,265.5,452945
2025-06-05 00:00:00+02:00,SAF.PA,264.5,267.3999938964844,264.20001220703125,264.5,431855
2025-06-06 00:00:00+02:00,SAF.PA,265.0,266.70001220703125,263.1000061035156,265.70001220703125,322678
2025-06-09 00:00:00+02:00,SAF.PA,265.3999938964844,266.0,263.20001220703125,265.70001220703125,368498
2025-06-10 00:00:00+02:00,SAF.PA,263.1000061035156,264.3999938964844,260.20001220703125,260.29998779296875,667459
2025-06-11 00:00:00+02:00,SAF.PA,259.5,262.0,258.3999938964844,259.8999938964844,512556
2025-06-12 00:00:00+02:00,SAF.PA,261.3999938964844,261.3999938964844,255.8999938964844,258.1000061035156,584939
2025-06-13 00:00:00+02:00,SAF.PA,251.8999938964844,256.1000061035156,251.5,253.1999969482422,927334
2025-06-16 00:00:00+02:00,SAF.PA,253.5,259.79998779296875,253.5,259.1000061035156,541260
2025-06-17 00:00:00+02:00,SAF.PA,256.0,260.70001220703125,254.6999969482422,259.79998779296875,444285
2025-06-18 00:00:00+02:00,SAF.PA,259.1000061035156,265.0,259.1000061035156,262.0,563376
2025-06-19 00:00:00+02:00,SAF.PA,259.8999938964844,260.79998779296875,257.8999938964844,257.8999938964844,385300
2025-06-20 00:00:00+02:00,SAF.PA,259.3999938964844,261.20001220703125,258.6000061035156,260.20001220703125,1071769
2025-06-23 00:00:00+02:00,SAF.PA,258.79998779296875,261.29998779296875,256.6000061035156,259.0,358691
2025-06-24 00:00:00+02:00,SAF.PA,262.79998779296875,267.20001220703125,262.6000061035156,263.1000061035156,523136
2025-06-25 00:00:00+02:00,SAF.PA,263.6000061035156,266.3999938964844,263.3999938964844,263.70001220703125,356707
2025-06-26 00:00:00+02:00,SAF.PA,264.0,267.6000061035156,263.6000061035156,267.29998779296875,302183
2025-06-27 00:00:00+02:00,SAF.PA,268.0,272.8999938964844,267.79998779296875,272.20001220703125,541663
2025-06-30 00:00:00+02:00,SAF.PA,274.0,276.95001220703125,273.6000061035156,275.8999938964844,823729
2025-07-01 00:00:00+02:00,SAF.PA,276.8999938964844,276.8999938964844,264.8999938964844,264.8999938964844,651796
2025-07-02 00:00:00+02:00,SAF.PA,264.8999938964844,268.1000061035156,264.20001220703125,266.29998779296875,332311
2025-07-03 00:00:00+02:00,SAF.PA,266.0,270.3999938964844,264.8999938964844,270.0,341738
2025-07-04 00:00:00+02:00,SAF.PA,267.5,270.5,267.5,269.79998779296875,366310
2025-07-07 00:00:00+02:00,SAF.PA,270.79998779296875,275.70001220703125,270.79998779296875,274.70001220703125,392988
2025-07-08 00:00:00+02:00,SAF.PA,277.20001220703125,277.70001220703125,275.0,275.0,590528
2025-07-09 00:00:00+02:00,SAF.PA,276.0,280.29998779296875,276.0,279.6000061035156,569356
2025-07-10 00:00:00+02:00,SAF.PA,281.0,281.29998779296875,276.0,276.0,571634
2025-07-11 00:00:00+02:00,SAF.PA,275.0,279.79998779296875,274.6000061035156,279.5,502734
2025-07-14 00:00:00+02:00,SAF.PA,277.29998779296875,281.20001220703125,276.8999938964844,281.20001220703125,312933
2025-07-15 00:00:00+02:00,SAF.PA,282.3999938964844,283.3999938964844,279.3999938964844,279.8999938964844,356920
2025-07-16 00:00:00+02:00,SAF.PA,279.79998779296875,283.3999938964844,278.6000061035156,280.0,491315
2025-07-17 00:00:00+02:00,SAF.PA,282.79998779296875,286.20001220703125,280.70001220703125,283.79998779296875,631245
2025-07-18 00:00:00+02:00,SAF.PA,284.8999938964844,287.0,283.5,285.29998779296875,392422
2025-07-21 00:00:00+02:00,SAF.PA,285.0,286.5,281.8999938964844,283.1000061035156,307798
2025-07-22 00:00:00+02:00,SAF.PA,281.8999938964844,283.0,273.6000061035156,275.5,539203
2025-07-23 00:00:00+02:00,SAF.PA,278.3999938964844,280.20001220703125,276.70001220703125,278.6000061035156,524559
2025-07-24 00:00:00+02:00,SAF.PA,282.0,283.79998779296875,278.0,279.1000061035156,488885
2025-07-25 00:00:00+02:00,SAF.PA,279.20001220703125,279.5,276.29998779296875,277.5,337676
2025-07-28 00:00:00+02:00,SAF.PA,279.5,282.20001220703125,275.5,275.79998779296875,388430
2025-07-29 00:00:00+02:00,SAF.PA,277.0,285.5,277.0,281.70001220703125,788930
2025-07-30 00:00:00+02:00,SAF.PA,280.6000061035156,283.5,280.3999938964844,280.79998779296875,740853
2025-07-31 00:00:00+02:00,SAF.PA,288.0,295.20001220703125,287.70001220703125,289.5,849875
2025-08-01 00:00:00+02:00,SAF.PA,291.79998779296875,292.0,277.0,280.29998779296875,657272
2025-08-04 00:00:00+02:00,SAF.PA,283.6000061035156,287.8999938964844,282.6000061035156,287.70001220703125,459201
2025-08-05 00:00:00+02:00,SAF.PA,290.1000061035156,292.29998779296875,286.1000061035156,287.5,424569
2025-08-06 00:00:00+02:00,SAF.PA,290.20001220703125,292.29998779296875,287.29998779296875,290.1000061035156,398518
2025-08-07 00:00:00+02:00,SAF.PA,290.79998779296875,292.70001220703125,289.3999938964844,291.20001220703125,351860
2025-08-08 00:00:00+02:00,SAF.PA,291.20001220703125,294.29998779296875,290.6000061035156,291.20001220703125,366658
2025-08-11 00:00:00+02:00,SAF.PA,291.0,291.20001220703125,286.20001220703125,287.20001220703125,316746
2025-08-12 00:00:00+02:00,SAF.PA,288.5,291.3500061035156,287.3999938964844,290.6000061035156,267337
2025-08-13 00:00:00+02:00,SAF.PA,292.79998779296875,293.6000061035156,289.3999938964844,289.3999938964844,303416
2025-08-14 00:00:00+02:00,SAF.PA,290.1000061035156,294.20001220703125,290.1000061035156,293.6000061035156,347680
2025-08-15 00:00:00+02:00,SAF.PA,294.5,295.0,291.1000061035156,291.79998779296875,455752
2025-08-18 00:00:00+02:00,SAF.PA,292.8999938964844,293.20001220703125,289.70001220703125,293.0,290199
2025-08-19 00:00:00+02:00,SAF.PA,293.1000061035156,293.6000061035156,289.6000061035156,292.1000061035156,327715
2025-08-20 00:00:00+02:00,SAF.PA,290.20001220703125,292.5,288.79998779296875,289.20001220703125,302632
2025-08-21 00:00:00+02:00,SAF.PA,291.8999938964844,293.6000061035156,290.29998779296875,292.5,254194
2025-08-22 00:00:00+02:00,SAF.PA,290.5,293.0,290.5,290.5,397641
2025-08-25 00:00:00+02:00,SAF.PA,290.0,291.79998779296875,289.79998779296875,289.8999938964844,209909
2025-08-26 00:00:00+02:00,SAF.PA,288.70001220703125,290.5,284.1000061035156,288.0,935999
2025-08-27 00:00:00+02:00,SAF.PA,289.1000061035156,290.0,285.0,287.20001220703125,618940
2025-08-28 00:00:00+02:00,SAF.PA,288.20001220703125,289.1000061035156,284.29998779296875,287.79998779296875,330402
2025-08-29 00:00:00+02:00,SAF.PA,287.0,288.0,284.20001220703125,284.8999938964844,508730
2025-09-01 00:00:00+02:00,SAF.PA,285.5,287.3999938964844,284.3999938964844,285.6000061035156,280333
2025-09-02 00:00:00+02:00,SAF.PA,285.6000061035156,285.6000061035156,279.3999938964844,279.5,388152
2025-09-03 00:00:00+02:00,SAF.PA,281.8999938964844,282.79998779296875,280.0,281.6000061035156,355429
2025-09-04 00:00:00+02:00,SAF.PA,282.6000061035156,282.70001220703125,278.6000061035156,280.8999938964844,354091
2025-09-05 00:00:00+02:00,SAF.PA,282.0,285.0,276.70001220703125,278.20001220703125,454668
2025-09-08 00:00:00+02:00,SAF.PA,280.1000061035156,281.1000061035156,276.6000061035156,279.3999938964844,407361
2025-09-09 00:00:00+02:00,SAF.PA,279.6000061035156,280.79998779296875,277.20001220703125,280.0,405275
2025-09-10 00:00:00+02:00,SAF.PA,283.6000061035156,283.79998779296875,280.29998779296875,280.8999938964844,364332
2025-09-11 00:00:00+02:00,SAF.PA,281.6000061035156,285.79998779296875,281.0,285.20001220703125,354978
2025-09-12 00:00:00+02:00,SAF.PA,284.8999938964844,286.29998779296875,283.5,285.6000061035156,318801
2025-09-15 00:00:00+02:00,SAF.PA,285.79998779296875,289.8999938964844,285.79998779296875,288.5,345121
2025-09-16 00:00:00+02:00,SAF.PA,288.8999938964844,289.70001220703125,283.5,283.79998779296875,437350
2025-09-17 00:00:00+02:00,SAF.PA,285.0,285.20001220703125,279.6000061035156,279.79998779296875,347735
2025-09-18 00:00:00+02:00,SAF.PA,282.0,287.0,281.79998779296875,284.79998779296875,359121
